lon,lat,e_vel,n_vel,e_err,n_err,cve,site
35.795000,36.808000,-8.036017,7.145329,0.331005,0.439073,0.000000,YUMU
36.934000,38.799000,-15.899000,11.379000,0.300000,0.400000,0.000000,YZYR
49.847000,40.418000,2.080000,1.953000,0.400000,0.400000,0.000000,KOMI
49.110000,39.512000,-0.614000,7.198000,0.900000,1.100000,0.000000,DURO
47.668000,40.485000,3.773000,5.582000,0.900000,1.200000,0.000000,UCAR
47.068000,40.570000,4.478000,7.317000,0.900000,1.200000,0.000000,SAMA
46.534000,40.796000,1.895000,9.648000,1.000000,1.000000,0.000000,KAHA
46.314000,40.708000,4.885000,10.560000,0.900000,1.200000,0.000000,SHIM
46.030500,40.899500,3.972966,8.376344,0.664003,0.728629,0.000000,DASH
45.697000,40.873000,3.596000,9.296000,0.900000,1.200000,0.000000,MAGM
45.418000,41.112000,2.317000,9.113000,0.700000,0.800000,0.000000,AQST
35.018000,29.528000,-2.557713,10.936346,0.584999,0.580654,0.000000,AQBA
37.648000,32.333000,-1.477389,14.089279,0.518495,0.529405,0.000000,ASGF
36.818000,32.156000,-2.606314,12.546372,0.485868,0.485989,0.000000,BISH
35.580000,30.698000,0.232067,11.820752,0.645948,0.601969,0.000000,DANA
35.691000,32.501000,-2.709231,12.192879,0.570472,0.581464,0.000000,DASK
35.572000,31.249000,-2.908882,11.718555,0.530459,0.529243,0.000000,DRAA
35.456000,30.907000,-3.208000,10.523000,1.030000,1.060000,0.000000,FIFA
36.189000,32.101000,-2.500966,12.946000,0.406587,0.429265,0.000000,HUG1
36.368000,30.680000,-1.107567,13.141887,0.573593,0.571444,0.000000,JAFR
35.915000,32.294000,-2.851902,13.589445,0.519466,0.530175,0.000000,JASH
35.987000,32.493000,-3.050000,12.103000,0.700000,0.690000,0.000000,JUST
35.632000,32.158000,-1.383052,11.261189,0.572619,0.562274,0.000000,MUD2
35.718000,31.095000,-3.321491,10.666076,0.569227,0.556130,0.000000,MUTA
35.739000,31.766000,-3.925000,12.573000,0.940000,0.920000,0.000000,NEBO
35.510000,30.310000,-0.544084,11.596000,0.399597,0.391379,0.000000,PETA
35.403000,30.621000,-2.897000,9.692000,1.030000,1.000000,0.000000,QIRA
35.340000,29.810000,-1.369260,11.281574,0.506968,0.503680,0.000000,QURA
35.151000,29.907000,-1.915000,9.501000,0.830000,0.820000,0.000000,RAMA
35.922000,31.514000,-1.330333,11.420696,0.565680,0.544059,0.000000,RSAS
35.426000,29.630000,-0.589000,11.267000,0.830000,0.810000,0.000000,RUMM
36.562000,31.319000,-2.043707,13.123269,0.538332,0.537278,0.000000,TUBA
35.922000,33.740000,-6.147466,12.040000,0.367229,0.374224,0.000000,ANJR
35.880000,33.859000,-6.604825,12.473000,0.381470,0.367114,0.000000,HZRT
35.579000,33.545000,-6.296227,10.729000,0.385132,0.386165,0.000000,JZIN
35.401000,33.641000,-6.851035,10.879000,0.411460,0.415219,0.000000,JIYE
38.437000,33.571000,-2.871336,16.772000,0.251433,0.248884,0.000000,KBDD
35.761000,33.516000,-6.498000,11.996000,0.361272,0.358898,0.000000,MCHK
35.162000,33.149000,-5.921572,9.352000,0.459957,0.473300,0.000000,RBDA
36.913000,32.702000,-2.974321,15.417000,0.249249,0.243136,0.000000,RSHD
36.285000,33.510000,-3.399678,12.221500,0.241035,0.241966,0.000000,UDMC
140.316000,41.599026,-14.355841,2.598000,0.452049,0.404640,0.000000,0149
141.951000,39.869000,-23.979000,2.455000,0.870000,0.870000,0.000000,0162
141.449000,38.683000,-40.275000,9.622000,0.870000,0.870000,0.000000,0175
139.832000,38.594000,-21.153000,5.333000,0.870000,0.870000,0.000000,0196
140.259964,37.126147,-2.901760,2.301305,0.609552,0.559579,0.000000,0210
142.946000,53.602000,-3.691000,-1.132000,0.790000,0.780000,0.000000,OKHA
32.165000,40.795000,-11.956000,-1.028500,0.707107,0.707107,0.000000,0004
32.100000,40.770000,-14.008000,-0.522000,1.000000,1.000000,0.000000,0006
32.100000,40.650000,-16.920000,-3.122000,1.000000,1.000000,0.000000,0007
32.060000,40.980000,-3.283000,1.281000,1.000000,1.000000,0.000000,0008
32.050000,40.800000,-9.202000,-0.819000,1.000000,1.000000,0.000000,0009
31.690000,40.880000,-5.186000,0.212000,1.000000,1.000000,0.000000,0011
31.670000,40.550000,-16.221000,-4.587000,1.000000,1.000000,0.000000,0014
31.520000,40.660000,-14.506000,-1.475000,1.000000,1.000000,0.000000,0015
31.340000,40.760000,-7.992000,0.240000,1.000000,1.000000,0.000000,0017
31.260000,40.600000,-12.108000,-0.952000,1.000000,1.000000,0.000000,0018
31.240000,40.520000,-18.116000,-3.451000,1.000000,1.000000,0.000000,0019
31.020000,40.570000,-14.855500,-2.183000,0.500000,0.500000,0.000000,0020
30.520000,40.350000,-17.019000,-5.092000,1.000000,1.000000,0.000000,0040
72.916000,19.133000,11.493000,27.995000,1.070000,1.040000,0.000000,BMBY
79.276000,21.394000,11.499000,33.607000,0.930000,0.850000,0.000000,NAGP
78.608000,25.452000,9.816000,32.487000,0.880000,0.840000,0.000000,JHAN
94.892000,29.541000,16.338500,2.998000,0.703580,0.576390,0.000000,PQX1
78.187000,30.191000,6.190000,32.464000,0.920000,0.890000,0.000000,DOIW
77.630000,30.276000,6.188000,31.434000,0.810000,0.760000,0.000000,QASI
77.974000,30.285000,6.888000,30.667000,0.770000,0.710000,0.000000,WILD
77.860000,30.329000,7.148000,32.027000,0.790000,0.720000,0.000000,SABA
78.368000,30.394000,5.265000,30.713000,0.880000,0.840000,0.000000,CHMB
78.021000,30.459000,5.144000,31.190000,0.730000,0.710000,0.000000,HATI
75.938000,31.479000,3.721000,30.042000,0.910000,0.890000,0.000000,BOHA
76.307000,31.538000,5.408000,30.741000,1.020000,0.980000,0.000000,UNAN
76.815000,31.634000,3.063000,31.087000,0.770000,0.760000,0.000000,REWL
76.294000,31.897000,3.672000,29.157000,0.890000,0.880000,0.000000,JWLM
77.108000,32.067000,-1.274000,23.955000,0.910000,0.890000,0.000000,KULU
76.307000,32.248000,0.678000,28.161000,0.750000,0.750000,0.000000,NADI
75.881000,32.304000,3.489000,29.957000,0.780000,0.770000,0.000000,NURP
75.993000,32.536000,1.057000,28.078000,0.780000,0.760000,0.000000,DALH
76.689000,32.698000,-1.458000,22.843000,0.910000,0.890000,0.000000,UDAI
35.880000,32.029000,-3.108967,6.445000,0.252623,0.269308,0.000000,AMMN
31.343000,29.862000,-2.834500,6.558739,0.125159,0.115409,0.000000,PHLW
82.247000,28.030000,8.555000,36.841000,0.900000,0.900000,0.000000,AMP0
85.794000,27.745000,8.877000,34.002000,1.000000,0.900000,0.000000,BAL0
82.540000,27.786000,8.388000,37.838000,1.000000,0.900000,0.000000,BMT0
83.418000,27.507000,8.294000,35.666500,0.743303,0.540833,0.000000,BRW0
80.602000,29.334000,8.086000,31.999000,0.900000,0.800000,0.000000,DAD2
81.353000,28.824000,8.951000,37.446000,0.900000,0.900000,0.000000,GUT0
85.008000,27.316000,9.503000,37.446000,1.000000,0.900000,0.000000,HET0
82.785000,27.568000,7.219000,37.818000,1.000000,0.900000,0.000000,KRN2
82.095000,28.010000,6.354000,34.091000,0.900000,0.900000,0.000000,KUS0
80.148000,28.963000,8.727500,34.716000,0.672681,0.500000,0.000000,MAH0
82.347000,28.249000,9.432000,37.574000,0.900000,0.900000,0.000000,MUL0
85.398000,27.575000,11.685000,36.174000,1.000000,0.900000,0.000000,PKI0
85.222000,28.015000,11.431000,30.015000,1.000000,0.900000,0.000000,RAM0
80.721000,29.527000,7.668000,30.838000,0.900000,0.800000,0.000000,SHB0
80.636000,29.012000,9.019000,36.910000,0.900000,0.900000,0.000000,SHP0
81.634500,28.584500,7.581500,33.989000,0.636396,0.636396,0.000000,SKA0
81.691000,28.407000,10.102000,36.757000,0.900000,0.900000,0.000000,SPS2
86.813000,27.958000,8.486000,27.532000,1.200000,0.600000,0.000000,EVE1
102.797000,24.882000,0.377000,-13.547000,0.800000,0.800000,0.000000,KUNM
106.581000,52.787000,-0.728500,0.307500,0.571424,0.510906,0.000000,ANGA
114.583000,48.091000,0.305000,-2.490000,1.100000,1.000000,0.000000,CHOI
113.340000,23.185000,5.832000,-2.110000,0.244078,0.199284,0.000000,GUAN
119.741000,49.270000,1.243446,-0.964000,0.270166,0.270601,0.000000,HLAR
91.625000,47.963000,2.833000,2.067000,1.000000,1.000000,0.000000,HOVA
106.494000,50.737000,1.922500,-1.290500,0.529741,0.475946,0.000000,KIAT
95.286000,22.049000,1.680000,18.294000,1.100000,0.600000,0.000000,KWEH
104.893000,51.847000,-0.616500,-0.221500,0.580539,0.561271,0.000000,LIST
105.410000,28.872000,6.478000,-2.850000,0.162368,0.154099,0.000000,LUZH
106.223000,45.804000,2.670000,-0.737000,1.100000,1.000000,0.000000,MAND
100.095000,49.663000,0.856000,-0.076000,1.100000,1.000000,0.000000,MURN
109.845000,19.029000,5.046180,-1.819862,0.380622,0.344920,0.000000,QION
106.253000,50.232000,0.576000,-2.037000,1.000000,1.000000,0.000000,SUKG
95.873000,49.618000,-0.155000,1.797000,1.100000,1.000000,0.000000,TES1
108.243000,52.970000,0.167000,-0.898500,0.504207,0.503587,0.000000,TURK
106.015000,51.171000,1.452500,-1.635500,0.529741,0.471275,0.000000,UDUN
107.622000,51.815000,0.525000,-1.501000,0.534374,0.489898,0.000000,ULAN
118.083000,24.450000,6.632000,-2.997052,0.290184,0.273007,0.000000,XIAM
96.535000,22.060000,1.482000,0.402000,1.100000,0.600000,0.000000,YWEN
121.331000,23.026000,-43.126000,48.941000,0.229710,0.185525,0.000000,DULI
121.123000,22.810000,-46.534000,8.744000,0.160331,0.203094,0.000000,PEIN
121.255000,22.908000,-46.071000,43.153000,0.211766,0.173020,0.000000,SINL
121.007000,22.616000,-30.154000,7.018500,0.171684,0.171684,0.000000,TMAM
121.022000,22.678000,-28.946000,7.491000,0.195080,0.192938,0.000000,S044
121.309000,22.973000,-45.526000,45.210000,0.202158,0.203037,0.000000,S057
121.476000,22.665000,-64.196000,47.740000,0.195703,0.210965,0.000000,S063
120.434000,22.830000,-43.471000,-8.692000,0.228755,0.218921,0.000000,CLIA
120.384000,22.696000,-45.909000,-10.084000,0.254618,0.250727,0.000000,FLIS
120.382000,22.530000,-40.016000,-17.848000,0.219600,0.213204,0.000000,FONS
120.617500,22.709500,-50.189000,0.069000,0.276355,0.276822,0.000000,G003
120.526000,22.609000,-48.491000,-1.983000,0.217919,0.215742,0.000000,G005
120.596000,22.571000,-50.201000,0.676000,0.262709,0.230773,0.000000,G006
120.594500,22.506500,-50.297500,0.036500,0.338138,0.321685,0.000000,G010
120.490500,22.443500,-41.192500,-17.304500,0.194900,0.194622,0.000000,G014
120.616000,22.428000,-51.533000,0.010000,0.303229,0.293789,0.000000,G029
120.549500,22.900000,-49.994500,-4.354000,0.213384,0.203228,0.000000,G048
120.181000,22.903000,-10.704000,-4.320000,0.388483,0.387056,0.000000,G149
120.276000,22.910000,-21.047000,-1.539000,0.246278,0.247827,0.000000,G150
120.253500,22.855000,-23.314000,-5.038000,0.333542,0.336786,0.000000,G152
120.276500,22.617500,-42.635000,-22.604500,0.403887,0.403887,0.000000,G157
120.305000,22.668000,-40.099000,-21.295000,0.189473,0.189473,0.000000,G158
120.325000,22.581000,-41.956000,-19.569000,0.268204,0.270904,0.000000,G160
120.324000,22.849000,-26.854000,-7.474000,0.950000,0.950000,0.000000,G572
120.699500,22.812000,-47.817000,-1.122500,0.525476,0.518845,0.000000,G603
120.745000,22.736500,-44.141000,-1.839500,0.689873,0.682587,0.000000,G607
120.686500,22.693500,-49.192000,2.741500,0.571948,0.537122,0.000000,G610
120.563000,23.769000,-4.626000,2.842000,0.780000,0.780000,0.000000,AF01
120.544000,23.824000,-3.800000,2.859000,0.770000,0.770000,0.000000,AF02
120.535000,23.871000,-1.828000,0.804000,0.790000,0.770000,0.000000,AF04
120.646000,23.870000,-4.018000,-1.375000,0.620000,0.610000,0.000000,AF06
120.502000,24.088000,-1.958000,-0.983000,0.790000,0.780000,0.000000,AF08
120.550000,24.216000,-4.402000,1.546500,0.572756,0.601041,0.000000,AF18
120.752000,24.123000,-11.090000,2.888000,0.880000,0.850000,0.000000,AF25
120.651000,24.222000,-5.975000,1.642000,0.880000,0.860000,0.000000,AF26
120.601000,24.016000,-3.020000,2.434000,0.780000,0.780000,0.000000,AF28
121.451000,24.998000,4.121000,2.398000,0.142720,0.147737,0.000000,BANC
121.243000,23.380000,-27.604000,19.993000,0.360000,0.380000,0.000000,E006
121.416000,23.125000,-49.253500,44.963500,0.302324,0.259278,0.000000,E012
121.453000,23.406000,-41.349000,47.529000,0.195556,0.175287,0.000000,E014
120.894000,22.419000,-37.118500,8.821500,0.294109,0.282002,0.000000,E018
121.002000,22.977000,-21.063000,8.669000,0.350000,0.360000,0.000000,E019
120.855000,22.242000,-39.475000,9.690000,0.242378,0.221238,0.000000,E042
121.013000,23.220000,-28.152000,10.468500,0.368847,0.337616,0.000000,E080
121.509500,23.485500,-44.453000,49.179500,0.276258,0.254442,0.000000,E312
121.356000,23.412000,-33.014000,29.558500,0.440965,0.408167,0.000000,E323
121.414000,23.275000,-38.653000,48.659000,0.720000,0.640000,0.000000,E339
120.935000,22.472000,-34.956000,11.937000,0.201799,0.204071,0.000000,E343
121.123000,23.134000,-25.260000,13.163000,0.291505,0.206807,0.000000,E355
121.558000,22.030500,-65.790500,47.952000,0.182996,0.173710,0.000000,E362
120.865000,22.320000,-41.689000,10.673000,0.213437,0.213385,0.000000,E377
121.326000,23.289500,-37.409000,42.692000,0.264520,0.247937,0.000000,E387
120.961500,22.554000,-29.345500,8.177500,0.297321,0.297321,0.000000,E394
121.374000,23.097000,-46.237000,46.245000,0.186897,0.188067,0.000000,E669
120.655000,23.714000,-6.791000,0.581000,0.710000,0.700000,0.000000,G040
120.289000,23.861000,-1.085000,4.361000,0.960000,0.920000,0.000000,G062
120.226000,23.765000,-2.029000,0.228000,1.060000,1.040000,0.000000,G064
120.209000,23.720000,-4.561000,0.945000,1.010000,1.020000,0.000000,G066
120.348000,23.686000,-4.156000,5.706000,1.010000,1.040000,0.000000,G067
120.514000,23.738000,-6.641000,2.043000,1.050000,1.010000,0.000000,G068
120.200000,23.653000,-0.562000,-0.700000,1.020000,1.040000,0.000000,G071
120.273000,23.651000,0.578000,1.368000,1.030000,1.030000,0.000000,G072
120.184000,23.587000,-1.152000,-0.274000,1.050000,1.020000,0.000000,G078
120.379000,23.500000,-9.971000,3.011000,1.000000,0.970000,0.000000,G084
120.420000,23.557000,-7.595000,2.984000,1.050000,1.030000,0.000000,G085
120.549000,23.520000,-11.115000,2.768000,0.376372,0.360262,0.000000,G087
120.982000,23.974000,-15.630000,8.165000,0.392533,0.361621,0.000000,HTZS
120.782000,21.949000,-40.595000,6.907000,0.134240,0.129693,0.000000,KDNM
120.309000,23.797000,0.541500,0.283000,0.375012,0.379617,0.000000,MERK
121.563500,25.168500,4.358500,1.369000,0.124268,0.146214,0.000000,N001
121.478000,25.144000,2.412000,1.513000,0.164646,0.146950,0.000000,N002
121.866000,25.093000,2.654500,0.318000,0.398964,0.401519,0.000000,N004
121.308500,25.102000,0.646500,2.094000,0.232205,0.148873,0.000000,N011
121.384000,24.996000,0.419000,4.810000,0.357231,0.231906,0.000000,N012
121.512000,25.265000,2.684000,0.719000,0.145300,0.133672,0.000000,N020
121.304000,24.693000,0.428000,8.606000,0.860000,1.040000,0.000000,N022
121.999000,25.006000,2.441500,-1.650500,0.448254,0.249662,0.000000,N035
121.564000,24.509000,15.282000,4.923000,0.880000,0.530000,0.000000,N040
121.778000,24.397000,14.036500,-18.033500,0.592325,0.373696,0.000000,N053
121.472500,24.786500,2.462000,7.968000,0.223607,0.354013,0.000000,N054
121.776000,25.136500,5.398500,0.109000,0.405850,0.341874,0.000000,N068
121.332500,24.805500,2.250500,6.366500,0.176139,0.201556,0.000000,N085
121.619000,24.659000,14.392000,-1.022000,0.500000,0.400000,0.000000,N090
121.252000,25.002000,1.671000,3.130000,0.470000,0.640000,0.000000,N091
121.790500,24.867500,5.296000,-0.594000,0.229969,0.194375,0.000000,N096
121.212500,24.729500,-1.601000,10.842000,0.509559,0.398246,0.000000,N317
121.714000,24.934000,5.214000,1.405000,0.172980,0.173845,0.000000,N328
121.077000,24.812000,-0.288500,4.193500,0.147415,0.235213,0.000000,N329
120.999500,24.925500,1.480500,1.578000,0.297321,0.283240,0.000000,N336
121.927500,25.010500,4.985000,-0.633500,0.316228,0.364005,0.000000,N339
121.699000,25.109000,2.935000,1.224000,0.334294,0.252691,0.000000,N355
121.781000,25.071000,7.065000,-0.297000,0.229129,0.133375,0.000000,N365
121.036000,24.972000,1.466000,1.694000,0.490000,0.450000,0.000000,N370
121.791000,24.684000,18.450000,-14.452000,0.242234,0.194601,0.000000,N407
121.074000,24.942000,0.942000,2.107000,0.470000,0.210000,0.000000,N421
121.397000,24.925000,1.996000,6.076000,1.010000,0.860000,0.000000,N424
121.160000,25.050000,1.113000,2.440000,0.440000,0.300000,0.000000,N432
121.171000,24.889000,0.067000,4.205000,0.222890,0.186179,0.000000,N480
121.157000,24.771000,1.004000,5.676500,0.320975,0.255392,0.000000,N488
121.162000,24.806500,0.400000,5.588500,0.425735,0.199812,0.000000,N540
121.696000,24.678500,14.624000,-4.753500,0.272122,0.130791,0.000000,N637
121.393500,25.116000,3.980500,2.781500,0.319550,0.087821,0.000000,N813
121.619000,25.047000,4.982000,1.948500,0.263154,0.208387,0.000000,N828
121.849000,25.045000,3.192000,-0.633000,0.420000,0.120000,0.000000,N988
120.306000,23.580000,0.094000,3.376000,0.262911,0.247678,0.000000,PKGM
120.163000,23.173000,-1.957000,0.581000,0.194102,0.178270,0.000000,S003
120.507000,23.326000,-23.339000,2.564000,0.246898,0.180966,0.000000,S022
120.765000,23.075000,-44.102000,1.143000,0.285022,0.178501,0.000000,S035
120.379000,22.341000,-41.055500,-22.552000,0.340854,0.299862,0.000000,S041
120.761000,22.627000,-44.786000,2.824000,0.360000,0.360000,0.000000,S048
120.733000,22.142000,-46.452000,2.654000,0.377138,0.360632,0.000000,S053
120.683500,22.222500,-46.125500,2.959000,0.289007,0.273359,0.000000,S058
120.512000,23.192000,-27.023000,3.215000,0.159122,0.144384,0.000000,S059
120.312000,23.338000,-5.652000,-0.221500,0.181460,0.161710,0.000000,S091
120.475000,23.564000,-5.815000,4.099000,0.228569,0.187361,0.000000,S103
120.679000,23.059000,-44.238000,0.408000,0.265436,0.257852,0.000000,S302
120.384500,23.254000,-11.485500,1.141500,0.199944,0.165550,0.000000,S307
120.582000,23.300000,-30.884000,4.472000,0.570000,0.550000,0.000000,S317
120.623000,23.214000,-22.504000,1.105000,0.920000,0.920000,0.000000,S336
120.444000,23.384000,-8.679500,1.471000,0.232476,0.193693,0.000000,S340
120.841000,22.167000,-43.271000,12.590000,0.470000,0.430000,0.000000,S345
120.098000,23.090000,-1.185000,-0.038000,0.338833,0.231257,0.000000,S361
120.468000,23.046000,-29.420000,1.470000,0.323517,0.270521,0.000000,S367
120.560000,23.015000,-37.939000,-1.878000,0.249358,0.242011,0.000000,S370
120.916000,23.282000,-30.572000,7.313500,0.330564,0.266464,0.000000,S426
120.783000,22.082000,-44.285000,9.145500,0.325346,0.314841,0.000000,S438
120.836000,22.015000,-40.506000,12.702500,0.328976,0.318198,0.000000,S440
120.849000,21.926000,-36.004500,13.219000,0.378167,0.375413,0.000000,S441
120.890000,22.205000,-39.503000,16.579000,0.440000,0.430000,0.000000,S444
120.785000,22.195000,-45.958000,5.195000,0.880000,0.880000,0.000000,S543
120.710500,23.276000,-28.257000,1.547500,0.463249,0.475946,0.000000,S553
120.756000,22.252000,-45.472000,3.227000,1.020000,0.970000,0.000000,S557
120.658000,22.480000,-51.286000,1.480000,0.540000,0.570000,0.000000,S647
120.722000,21.946000,-48.285000,-0.308000,0.410000,0.410000,0.000000,S853
120.876000,22.099000,-39.782000,15.695000,0.450000,0.440000,0.000000,S937
121.581000,25.294000,3.867000,1.145000,0.103118,0.109545,0.000000,HERI
51.987000,35.793000,-1.376000,9.946000,0.303260,0.303113,0.000000,ABAL
52.586000,35.701000,-1.716000,9.068500,0.547951,0.527755,0.000000,AMIN
51.829000,36.208000,-1.633357,10.236000,0.214424,0.162549,0.000000,BLDH
50.732000,36.623000,-1.076000,11.215000,0.740000,0.760000,0.000000,BOND
51.645700,35.985000,-1.729000,10.916946,0.132874,0.169345,0.000000,GARM
49.811000,36.699000,-1.018500,12.644000,0.498824,0.520024,0.000000,GHO1
48.922000,37.764000,2.508500,12.061000,0.610983,0.487647,0.000000,HASH
52.305000,36.206000,-2.118000,10.046000,0.580000,0.560000,0.000000,HELI
53.739000,36.236000,-3.923000,5.925000,0.710000,0.720000,0.000000,KAHO
52.811000,36.078000,-2.115000,8.235000,0.680000,0.690000,0.000000,LARZ
48.890000,37.187000,0.181500,11.305500,0.509313,0.527091,0.000000,MARG
52.157000,35.868000,-1.336000,8.886000,0.520000,0.520000,0.000000,MEHR
51.797000,35.801000,-0.587000,10.366000,0.330000,0.330000,0.000000,MF02
52.008000,35.897000,-0.028000,8.735000,0.330000,0.340000,0.000000,MF07
51.304000,36.394000,-2.173000,11.446000,0.460000,0.470000,0.000000,MF10
51.315000,36.150000,-0.781000,11.996000,0.540000,0.540000,0.000000,MF12
51.768000,36.586000,-2.772000,10.736000,0.370000,0.340000,0.000000,NOSH
52.064000,35.849800,-1.494217,9.449935,0.127475,0.198116,0.000000,PLOR
51.574100,36.403050,-2.138258,9.941734,0.205548,0.183371,0.000000,POOL
49.624000,37.323000,-1.634249,13.391443,0.091287,0.178575,0.000000,RSHT
53.492000,36.679000,-4.255000,8.295000,0.740000,0.760000,0.000000,SHA1
54.353000,36.876000,-2.687500,6.453500,0.325960,0.367491,0.000000,GRGN
54.199000,36.860000,-1.954000,5.972000,0.414756,0.328058,0.000000,KORD
52.285000,36.588000,-3.495422,6.977000,0.238314,0.223998,0.000000,MAHM
51.309900,36.685000,-3.069854,9.412199,0.336341,0.257730,0.000000,NKAD
